,Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
1188,5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-11353.0,-2316,1,0,0,1,Accountants,2,0
1189,5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17876.0,-377,1,1,1,0,Private service staff,1,0
1190,5116056,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17803.0,-10762,1,0,0,0,Accountants,2,0
1191,5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-11768.0,-622,1,1,1,0,Laborers,2,0
1192,5091549,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12309.0,-2788,1,0,1,0,Laborers,2,0
1193,5061161,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13300.0,-3668,1,0,1,0,Core staff,5,0
1194,5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-19826.0,-2340,1,0,0,0,Private service staff,2,0
1195,5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,-12636.0,-5345,1,0,0,0,Medicine staff,4,0
1196,5090415,F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19765.0,-9925,1,1,1,0,Core staff,1,0
1197,5100010,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16047.0,-918,1,1,1,0,Laborers,2,0
1198,5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-22751.0,-4219,1,1,1,0,Secretaries,1,0
1199,5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,-9296.0,-194,1,1,0,1,Core staff,3,0
1200,5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13856.0,-3010,1,0,0,0,Laborers,2,0
1201,5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-15436.0,-3476,1,0,0,0,Sales staff,4,0
1202,5089658,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378.0,-370,1,1,0,0,Core staff,1,0
1203,5068233,M,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-13885.0,-232,1,0,0,0,Laborers,3,0
1204,5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,-11770.0,-285,1,0,0,0,Sales staff,1,0
1205,5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15988.0,-1994,1,0,1,0,High skill tech staff,3,0
1206,5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,-11723.0,-1830,1,1,0,1,Core staff,2,0
1207,5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-12843.0,-2609,1,0,0,0,Managers,2,0
1208,5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,-18348.0,-3853,1,0,0,0,High skill tech staff,2,0
1209,5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-11719.0,-2866,1,0,1,1,Core staff,4,0
1210,5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,-14479.0,-1022,1,0,1,0,Drivers,2,0
1211,5068811,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14419.0,-2423,1,0,0,0,Core staff,2,0
1212,5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-11268.0,-2545,1,1,1,0,Laborers,2,0
1213,5023491,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,-20592.0,-6230,1,1,1,1,Core staff,2,0
1214,5125510,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952.0,-104,1,0,1,0,Security staff,3,0
1215,5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10837.0,-588,1,0,0,1,Sales staff,1,0
1216,5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,-9981.0,-1866,1,0,0,1,Laborers,2,0
1217,5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17473.0,-2631,1,0,0,0,Managers,1,0
1218,5041739,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12585.0,-367,1,0,0,0,Sales staff,3,0
1219,5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12250.0,-857,1,0,0,0,Laborers,3,0
1220,5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,-12757.0,-4887,1,0,0,0,Core staff,4,0
1221,5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,-12752.0,-433,1,0,1,0,Accountants,4,0
1222,5091406,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17579.0,-1904,1,1,0,0,Laborers,1,0
1223,5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-17002.0,-803,1,1,1,0,Managers,3,0
1224,5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,-11082.0,-3361,1,0,0,0,Sales staff,2,0
1225,5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21362.0,-1520,1,0,0,0,Laborers,2,0
1226,5062011,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11342.0,-2389,1,0,0,0,Core staff,1,0
1227,5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12175.0,-1463,1,1,0,0,Core staff,2,0
1228,5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394.0,-5155,1,0,0,0,Laborers,3,0
1229,5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16723.0,-712,1,1,0,0,Managers,2,0
1230,5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14084.0,-3246,1,0,0,0,Laborers,3,0
1231,5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-12725.0,-5006,1,0,0,0,Core staff,2,0
1232,5114348,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-9810.0,-2993,1,1,0,0,Core staff,2,0
1233,5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,-13024.0,-2191,1,0,0,0,Managers,2,0
1234,5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,-16138.0,-431,1,1,0,0,Sales staff,3,0
1235,5054343,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20641.0,-1064,1,0,1,0,Sales staff,2,0
1236,5009000,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-9927.0,-828,1,0,0,0,Drivers,2,0
1237,5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17427.0,-4874,1,0,0,1,Sales staff,2,0
1238,5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9149.0,-1217,1,0,0,1,Laborers,1,0
1239,5011032,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,-17489.0,-7557,1,0,1,0,Core staff,3,0
1240,5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10288.0,-2616,1,1,1,0,Managers,3,0
1241,5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-13941.0,-5334,1,1,1,0,Medicine staff,2,0
1242,5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-15602.0,-611,1,0,0,0,Core staff,2,0
1243,5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9649.0,-140,1,0,0,0,Managers,2,0
1244,5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,-21967.0,-5215,1,0,0,1,Core staff,2,0
1245,5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15023.0,-438,1,0,0,0,Laborers,2,0
1246,5117190,F,N,Y,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-15267.0,-461,1,1,1,0,Core staff,4,0
1247,5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13052.0,-1741,1,0,0,0,Laborers,2,0
1248,5045070,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10344.0,-2533,1,0,0,0,Laborers,2,0
1249,5062334,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,-9071.0,-958,1,0,0,0,Core staff,2,0
1250,5021968,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-11720.0,-1191,1,0,0,0,Sales staff,3,0
1251,5028858,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13867.0,-3095,1,0,0,0,Laborers,3,0
1252,5067182,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-11432.0,-820,1,1,0,0,Core staff,2,0
1253,5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,-16182.0,-2827,1,1,1,0,Cooking staff,2,0
1254,5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13020.0,-3693,1,0,0,0,Core staff,5,0
1255,5105069,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,-13682.0,-453,1,1,1,0,Core staff,2,0
1256,5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-11944.0,-2262,1,0,0,0,Laborers,2,0
1257,5088689,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18719.0,-1473,1,1,1,0,Laborers,3,0
1258,5132784,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8854.0,-195,1,1,0,0,Laborers,1,0
1259,5048458,F,Y,Y,1,126000.0,Working,Higher education,Married,House / apartment,-9441.0,-157,1,0,0,0,Core staff,3,0
1260,5065477,M,N,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-13574.0,-109,1,0,0,0,Laborers,3,0
1261,5024096,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,-11978.0,-5206,1,1,0,0,Core staff,1,0
1262,5033520,F,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12559.0,-5862,1,0,1,0,Medicine staff,5,0
1263,5028612,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-10681.0,-2152,1,0,1,0,Sales staff,1,0
1264,5089954,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755.0,-2105,1,0,0,0,Core staff,3,0
1265,5125261,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-15423.0,-1200,1,1,1,0,Core staff,2,0
1266,5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-13955.0,-1891,1,0,0,0,Drivers,4,0
1267,5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17975.0,-3476,1,0,0,0,Drivers,2,0
1268,5089719,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984.0,-4662,1,0,1,0,Core staff,2,0
1269,5033447,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-10828.0,-657,1,0,0,0,Core staff,2,0
1270,5090942,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336.0,-1436,1,0,0,0,Low-skill Laborers,2,0
1271,5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,-19783.0,-5521,1,1,1,0,Managers,2,0
1272,5149946,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-22228.0,-686,1,1,1,0,High skill tech staff,2,0
1273,5024049,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,-12903.0,-2924,1,0,0,0,Accountants,3,0
1274,5117065,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,-16047.0,-1648,1,1,1,0,Accountants,4,0
1275,5118268,M,Y,N,1,360000.0,State servant,Secondary / secondary special,Married,House / apartment,-11294.0,-3536,1,0,1,0,Drivers,3,0
1276,5028645,F,N,Y,0,356029.4117647059,Commercial associate,Higher education,Married,House / apartment,-11957.0,-2182,1,0,0,0,Managers,2,0
1277,5023655,F,N,N,0,225000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10229.0,-1209,1,0,0,0,Accountants,1,0
1278,5115992,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-13174.0,-2477,1,0,0,0,Managers,4,0
1279,5118219,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15292.0,-645,1,1,1,0,Drivers,2,0
1280,5053790,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16601.0,-2859,1,0,0,0,Core staff,2,0
